,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
4423,4423,33.0,4.9,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,12,20002.51972901509
4424,4424,29.0,5.0,Cloudy,Low,1,Meal,motorcycle,0.0,No,Urban,14,20002.51972901509
4425,4425,21.0,5.0,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,16,20002.51972901509
4426,4426,31.0,3.5,Windy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,32,20002.51972901509
4427,4427,25.0,4.9,Stormy,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,15,20002.51972901509
4428,4428,20.0,4.7,Sunny,High,2,Drinks,scooter,0.0,No,Metropolitian,17,20002.51972901509
4429,4429,23.0,4.4,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,36,20002.51972901509
4430,4430,38.0,4.8,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,29,20002.51972901509
4431,4431,31.0,5.0,Sunny,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,20002.51972901509
4432,4432,32.0,5.0,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,33,20002.51972901509
4433,4433,37.0,4.7,Stormy,Low,2,Drinks,scooter,1.0,No,Urban,21,20002.51972901509
4434,4434,28.0,4.7,Fog,Low,1,Meal,motorcycle,1.0,No,,19,20002.51972901509
4435,4435,23.0,5.0,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,20002.519728999952
4436,4436,36.0,4.6,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.519728999952
4437,4437,21.0,5.0,Fog,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,20,20002.519728999952
4438,4438,25.0,4.5,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,19,20002.519728999952
4439,4439,23.0,4.9,Fog,Low,0,Buffet,motorcycle,0.0,No,Urban,22,20002.519728999952
4440,4440,31.0,4.7,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,30,20002.519728999952
4441,4441,35.0,4.6,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,18,20002.519728999952
4442,4442,39.0,4.7,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,26,20002.519728999952
4443,4443,20.0,4.6,Sandstorms,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,20002.519728999952
4444,4444,35.0,4.9,Cloudy,High,1,Drinks,motorcycle,2.0,No,Urban,37,20002.519728999952
4445,4445,21.0,4.6,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.519728999952
4446,4446,31.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.519728999952
4447,4447,32.0,4.8,Sunny,Jam,2,Buffet,scooter,1.0,No,Urban,20,20002.519728999952
4448,4448,22.0,4.8,Windy,High,2,Buffet,scooter,0.0,No,Metropolitian,18,20002.519728999952
4449,4449,30.0,4.6,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Urban,25,20002.519728999952
4450,4450,22.0,4.7,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,22,20002.519728999952
4451,4451,30.0,4.8,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,22,20002.519728999952
4452,4452,34.0,4.9,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,23,20002.519728999952
4453,4453,34.0,4.8,Cloudy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,17,20002.51972878796
4454,4454,37.0,4.8,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Urban,26,20002.51972878796
4455,4455,,,Fog,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.51972878796
4456,4456,34.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,22,20002.51972878796
4457,4457,33.0,4.4,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,20002.51972878796
4458,4458,39.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,,28,20002.51972878796
4459,4459,,,Fog,Low,0,Snack,motorcycle,1.0,No,,22,20002.51972878796
4460,4460,32.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.51972878796
4461,4461,32.0,4.9,Windy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,27,20002.51972878796
4462,4462,34.0,4.6,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,46,20002.51972878796
4463,4463,24.0,4.6,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,20,20002.51972878796
4464,4464,33.0,5.0,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.51972878796
4465,4465,24.0,5.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.51972878796
4466,4466,39.0,4.1,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,27,20002.519728769184
4467,4467,36.0,4.7,Fog,Low,0,Snack,motorcycle,1.0,No,Urban,21,20002.519728769184
4468,4468,33.0,4.6,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.519728769184
4469,4469,21.0,4.6,Windy,Low,2,Buffet,electric_scooter,1.0,No,Urban,15,20002.519728769184
4470,4470,26.0,4.1,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,17,20002.519728769184
4471,4471,21.0,5.0,Windy,Low,2,Snack,scooter,1.0,No,Urban,11,20002.519728769184
4472,4472,34.0,4.4,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.519728769184
4473,4473,25.0,4.9,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,19,20002.519728769184
4474,4474,37.0,4.8,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.519728769184
4475,4475,29.0,4.5,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,20,20002.519728769184
4476,4476,33.0,4.6,Sunny,Medium,2,Snack,scooter,1.0,No,Urban,25,20002.519728769184
4477,4477,22.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,39,20002.519728769184
4478,4478,36.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,43,20002.519728769184
4479,4479,25.0,4.6,Fog,Low,2,Snack,motorcycle,1.0,No,Urban,19,20002.519728769184
4480,4480,21.0,4.9,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.519728769184
4481,4481,33.0,4.8,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,18,20002.519728769184
4482,4482,32.0,4.6,Cloudy,High,1,Buffet,scooter,1.0,No,Metropolitian,32,20002.519728335137
4483,4483,36.0,4.9,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,18,20002.519728335137
4484,4484,27.0,5.0,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,11,20002.519728335137
4485,4485,36.0,4.8,Cloudy,Jam,2,Meal,scooter,1.0,No,Metropolitian,30,20002.519728335137
4486,4486,22.0,4.9,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,22,20002.519728335137
4487,4487,36.0,4.9,Cloudy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,34,20002.519728335137
4488,4488,21.0,4.6,Windy,High,1,Drinks,scooter,1.0,No,Urban,13,20002.519728335137
4489,4489,32.0,4.8,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,41,20002.519728335137
4490,4490,21.0,4.6,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.519728335137
4491,4491,37.0,4.6,Fog,Low,2,Meal,scooter,0.0,No,Urban,15,20002.519728335137
4492,4492,36.0,4.9,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,24,20002.519728335137
4493,4493,21.0,4.8,Windy,Low,0,Buffet,motorcycle,1.0,No,Urban,16,20002.519728335137
4494,4494,28.0,4.6,Cloudy,Jam,2,Snack,scooter,0.0,No,Metropolitian,21,20002.519728335137
4495,4495,22.0,4.3,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,35,20002.519728335137
4496,4496,25.0,4.7,Sandstorms,High,0,Meal,motorcycle,1.0,No,Urban,29,20002.519728335137
4497,4497,24.0,4.3,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,37,20002.519726845916
4498,4498,38.0,4.7,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,16,20002.519726845916
4499,4499,33.0,4.5,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,18,20002.519726845916
4500,4500,30.0,4.6,Cloudy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,42,20002.519726839666
4501,4501,,,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,18,20002.519726839666
4502,4502,38.0,4.9,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,20002.519726839666
4503,4503,20.0,5.0,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,24,20002.519726800314
4504,4504,34.0,4.4,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,42,20002.519726800314
4505,4505,21.0,4.9,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,21,20002.519726800314
4506,4506,26.0,4.6,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,15,20002.519726800314
4507,4507,31.0,4.7,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Urban,20,20002.519726796912
4508,4508,31.0,4.7,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,30,20002.519726796912
4509,4509,21.0,4.5,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,25,20002.519726796912
4510,4510,22.0,4.9,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,23,20002.519726794417
4511,4511,22.0,4.8,Sunny,Medium,1,Snack,motorcycle,1.0,No,Urban,10,20002.519726794417
4512,4512,37.0,4.4,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,33,20002.519726794417
4513,4513,25.0,4.9,Windy,Medium,2,Meal,motorcycle,0.0,No,Metropolitian,22,20002.519726793544
4514,4514,36.0,4.8,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,19,20002.519726793544
4515,4515,30.0,4.6,Windy,Jam,2,Meal,scooter,0.0,No,Metropolitian,26,20002.519726793544
4516,4516,27.0,4.8,Stormy,Low,2,Buffet,motorcycle,,No,Urban,15,20002.519726793544
4517,4517,34.0,4.6,Cloudy,Low,1,Buffet,motorcycle,,No,Metropolitian,19,20002.51972678883
4518,4518,30.0,4.6,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,28,20002.51972678883
4519,4519,28.0,5.0,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,25,20002.51972678883
4520,4520,24.0,4.7,Windy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,26,20002.519726775645
4521,4521,23.0,4.9,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.519726775645
4522,4522,35.0,4.0,Fog,Low,0,Drinks,motorcycle,2.0,No,Metropolitian,37,20002.519726775645
4523,4523,26.0,4.8,Sunny,Jam,0,Snack,motorcycle,0.0,No,Urban,16,20002.519726775645
4524,4524,20.0,4.6,Windy,High,2,Drinks,electric_scooter,0.0,No,Urban,10,20002.519726768307
4525,4525,24.0,4.8,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,29,20002.519726753366
4526,4526,30.0,4.8,Windy,Jam,2,Buffet,motorcycle,1.0,No,Urban,26,20002.519726753366
4527,4527,,,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,29,20002.519726753366
4528,4528,29.0,4.9,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,18,20002.519726753366
4529,4529,34.0,4.7,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,25,20002.519726748757
4530,4530,22.0,4.8,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,20,20002.519726748757
4531,4531,38.0,4.6,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,20002.519726748757
4532,4532,34.0,5.0,Sandstorms,Jam,2,Drinks,electric_scooter,1.0,No,Urban,30,20002.519726746403
4533,4533,24.0,4.9,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,13,20002.519726746403
4534,4534,24.0,4.6,Cloudy,Medium,2,Drinks,scooter,0.0,No,Urban,13,20002.519726746403
4535,4535,37.0,4.8,Fog,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,50,20002.519726746403
4536,4536,29.0,4.8,Cloudy,High,2,Buffet,scooter,1.0,No,Metropolitian,29,20002.519726737235
4537,4537,37.0,4.3,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,36,20002.519726737235
4538,4538,37.0,4.6,Windy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,22,20002.519726735158
4539,4539,33.0,4.8,Windy,Low,2,Meal,scooter,1.0,No,Urban,23,20002.519726735158
4540,4540,33.0,4.7,Fog,High,0,Meal,motorcycle,2.0,No,Metropolitian,33,20002.519726735158
4541,4541,30.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.519726735158
4542,4542,20.0,4.9,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.519726734685
4543,4543,27.0,4.9,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,47,20002.519726734685
4544,4544,37.0,4.9,Stormy,Medium,1,Buffet,scooter,0.0,No,,29,20002.519726734685
4545,4545,27.0,4.5,Sunny,Low,1,Meal,scooter,0.0,No,Metropolitian,26,20002.51972672642
4546,4546,31.0,4.7,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,25,20002.51972672642
4547,4547,,,Sandstorms,Medium,2,Meal,scooter,0.0,No,Metropolitian,22,20002.51972672103
4548,4548,21.0,5.0,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,17,20002.51972672103
4549,4549,38.0,4.7,Windy,Low,1,Buffet,motorcycle,1.0,No,Urban,28,20002.51972672103
4550,4550,,,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,27,20002.51972672103
4551,4551,39.0,4.3,Stormy,Jam,2,Meal,electric_scooter,1.0,Yes,Urban,42,20002.519726691316
4552,4552,34.0,5.0,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,25,20002.519726691316
4553,4553,26.0,4.7,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,42,20002.519726691316
4554,4554,27.0,4.4,Sandstorms,Low,0,Snack,motorcycle,,No,Urban,18,20002.51972134091
4555,4555,36.0,4.1,Cloudy,High,1,Buffet,motorcycle,1.0,No,,33,20002.51972134091
4556,4556,27.0,4.7,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,16,20002.51972134091
4557,4557,22.0,4.6,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Urban,17,20002.51972134091
4558,4558,,,Fog,High,0,Meal,motorcycle,0.0,No,Metropolitian,23,20002.519721329933
4559,4559,25.0,4.9,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,14,20002.519721329933
4560,4560,25.0,4.6,Windy,Low,1,Drinks,scooter,1.0,No,Metropolitian,10,20002.519721329933
4561,4561,20.0,4.6,Stormy,Jam,1,Meal,scooter,1.0,No,Urban,16,20002.519721329933
4562,4562,28.0,4.5,Sunny,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,15,20002.519721326928
4563,4563,23.0,4.5,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,25,20002.519721326928
4564,4564,38.0,4.9,Sandstorms,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,23,20002.519721314216
4565,4565,36.0,4.6,Sunny,High,2,Drinks,scooter,1.0,No,Metropolitian,16,20002.519721314216
4566,4566,33.0,4.2,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.519721314216
4567,4567,38.0,4.6,Stormy,Low,2,Meal,electric_scooter,,No,Metropolitian,28,20002.519721314216
4568,4568,20.0,4.9,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,14,20002.519721313955
4569,4569,33.0,5.0,Sunny,High,1,Drinks,scooter,,No,Metropolitian,18,20002.519721313955
4570,4570,23.0,4.6,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,26,20002.519721313955
4571,4571,,,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,42,20002.519721307584
4572,4572,28.0,4.1,Sunny,High,0,Buffet,motorcycle,3.0,Yes,Semi-Urban,53,20002.519721307584
4573,4573,30.0,4.8,Stormy,Low,2,Buffet,scooter,0.0,No,Metropolitian,25,20002.519721307584
4574,4574,37.0,4.8,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,48,20002.51972130188
4575,4575,21.0,4.8,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,20002.51972130188
4576,4576,39.0,4.0,Windy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,54,20002.51972129818
4577,4577,39.0,4.7,Windy,Low,0,Buffet,motorcycle,0.0,No,Urban,21,20002.51972129818
4578,4578,35.0,4.5,Sunny,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,19,20002.51972129818
4579,4579,31.0,4.5,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.51972129818
4580,4580,34.0,5.0,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,22,20002.5197212975
4581,4581,31.0,4.7,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,26,20002.5197212975
4582,4582,26.0,5.0,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Urban,14,20002.519721291508
4583,4583,36.0,5.0,Sandstorms,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,27,20002.519721291508
4584,4584,24.0,4.9,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,19,20002.519721291508
4585,4585,30.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,40,20002.519721291257
4586,4586,39.0,4.2,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,38,20002.519721291257
4587,4587,20.0,4.8,Sunny,Medium,1,Meal,scooter,0.0,No,Metropolitian,11,20002.519721291257
4588,4588,30.0,4.8,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,24,20002.519721291195
4589,4589,36.0,4.6,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,49,20002.519721291195
4590,4590,37.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.519721291195
4591,4591,38.0,5.0,Stormy,Low,2,Drinks,scooter,1.0,No,Metropolitian,26,20002.519721288856
4592,4592,39.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,26,20002.519721288856
4593,4593,29.0,4.5,Windy,Low,2,Buffet,electric_scooter,1.0,No,Urban,13,20002.519721287736
4594,4594,36.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,44,20002.519721287736
4595,4595,26.0,4.5,Stormy,Jam,2,Buffet,scooter,1.0,No,,15,20002.519721287736
4596,4596,22.0,5.0,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,24,20002.51972125797
4597,4597,38.0,4.9,Cloudy,Low,1,Snack,scooter,0.0,No,Urban,15,20002.51972125797
4598,4598,23.0,4.9,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,19,20002.51972125797
4599,4599,30.0,4.6,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,22,20002.51971092093
4600,4600,28.0,4.0,Fog,Jam,1,Snack,scooter,0.0,No,Metropolitian,32,20002.51971092093
4601,4601,30.0,4.8,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.51971092093
4602,4602,31.0,4.9,Windy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,30,20002.51971092093
4603,4603,23.0,4.8,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,28,20002.51971092093
4604,4604,28.0,4.6,Stormy,Jam,2,Snack,scooter,0.0,No,,17,20002.51971092093
4605,4605,34.0,4.7,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,30,20002.51971092093
4606,4606,29.0,4.5,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,12,20002.51971092093
4607,4607,29.0,4.7,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.51971092093
4608,4608,34.0,4.8,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,31,20002.51971092093
4609,4609,25.0,4.7,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,16,20002.51971092093
4610,4610,31.0,4.7,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.51971092093
4611,4611,28.0,5.0,Sandstorms,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,20002.51971092093
4612,4612,27.0,5.0,Stormy,Medium,1,Buffet,scooter,1.0,No,Urban,19,20002.51971092093
4613,4613,20.0,4.8,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,24,20002.51971092093
4614,4614,22.0,4.6,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,18,20002.51971092093
4615,4615,27.0,4.9,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,27,20002.519710834305
4616,4616,31.0,4.0,Stormy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.519710834305
4617,4617,37.0,4.8,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.519710834305
4618,4618,,,,,3,Meal,scooter,2.0,No,Metropolitian,39,20002.519710834305
4619,4619,31.0,4.7,Cloudy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,40,20002.519710834305
4620,4620,31.0,4.9,Stormy,High,2,Meal,scooter,1.0,No,Metropolitian,29,20002.519710834305
4621,4621,25.0,4.8,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,38,20002.519710834305
4622,4622,29.0,4.6,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Urban,18,20002.519710834305
4623,4623,21.0,4.6,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.519710834305
4624,4624,29.0,4.2,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.519710834305
4625,4625,39.0,3.7,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,38,20002.519710834305
4626,4626,34.0,4.9,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,17,20002.519710714583
4627,4627,38.0,4.8,Stormy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,39,20002.519710714583
4628,4628,24.0,4.7,Sandstorms,High,2,Snack,electric_scooter,0.0,No,Urban,13,20002.519710714583
4629,4629,25.0,5.0,Sunny,Jam,2,Meal,electric_scooter,0.0,No,Metropolitian,13,20002.519710714583
4630,4630,34.0,4.8,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,22,20002.519710714583
4631,4631,39.0,4.9,Sunny,Medium,2,Buffet,scooter,0.0,No,Urban,17,20002.519710714583
4632,4632,32.0,4.4,Cloudy,Jam,2,Drinks,scooter,2.0,Yes,Urban,49,20002.519710714583
4633,4633,22.0,4.5,Stormy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.519710714583
4634,4634,28.0,4.6,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.519710714583
4635,4635,25.0,4.7,Windy,High,0,Buffet,motorcycle,0.0,No,Urban,19,20002.519710714583
4636,4636,28.0,4.6,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,22,20002.519710714583
4637,4637,27.0,4.9,Sandstorms,Jam,2,Snack,scooter,1.0,No,Urban,21,20002.519710714583
4638,4638,22.0,4.9,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Urban,23,20002.519710714583
4639,4639,33.0,4.7,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.519710714583
4640,4640,32.0,4.4,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,54,20002.519710714583
4641,4641,39.0,4.8,Windy,High,2,Drinks,scooter,2.0,No,Metropolitian,33,20002.519710714583
4642,4642,33.0,4.6,Sunny,High,1,Drinks,scooter,1.0,No,Metropolitian,20,20002.519710714038
4643,4643,24.0,4.6,Windy,Jam,2,Meal,electric_scooter,0.0,No,Urban,19,20002.519710714038
4644,4644,34.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,Yes,Metropolitian,49,20002.519710714038
4645,4645,36.0,4.7,Windy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,45,20002.519710714038
4646,4646,34.0,4.8,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30,20002.519710714038
4647,4647,20.0,4.5,Windy,Jam,2,Snack,electric_scooter,1.0,No,Urban,22,20002.519710714038
4648,4648,36.0,4.9,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.519710714038
4649,4649,35.0,4.1,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40,20002.519710714038
4650,4650,35.0,4.3,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,36,20002.519710714038
4651,4651,,,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.519710714038
4652,4652,28.0,3.9,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,40,20002.519710714038
4653,4653,28.0,4.6,Fog,High,0,Snack,motorcycle,0.0,No,Metropolitian,21,20002.519710714038
4654,4654,34.0,4.6,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,25,20002.519710714038
4655,4655,28.0,4.3,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,44,20002.51971069635
4656,4656,39.0,4.7,Sunny,Low,2,Meal,scooter,0.0,No,Urban,21,20002.51971069635
4657,4657,39.0,4.6,Cloudy,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,46,20002.51971069635
4658,4658,24.0,4.9,Sandstorms,Jam,2,Meal,scooter,1.0,No,Metropolitian,28,20002.51971069635
4659,4659,31.0,4.6,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,36,20002.51971069635
4660,4660,29.0,4.2,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.51971069635
4661,4661,29.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,47,20002.51971069635
4662,4662,36.0,4.9,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.51971069635
4663,4663,30.0,4.8,Windy,Low,0,Snack,motorcycle,0.0,No,Urban,20,20002.51971069635
4664,4664,28.0,4.9,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,18,20002.51971069635
4665,4665,37.0,3.7,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,39,20002.51971069635
4666,4666,21.0,4.9,Fog,Medium,2,Meal,scooter,1.0,No,Urban,11,20002.51971069635
4667,4667,26.0,3.4,Sunny,Low,1,Meal,scooter,2.0,No,Urban,41,20002.519710688724
4668,4668,23.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.519710688724
